DR,Date,Month,Year,Block,Type,Week_Num,Number,Street,Address,Lat,Lon,Type_Num
1301743,2013-02-09,2,2013,0 Blk SUNSET RIVER                                                                    ,Garage,6,0,SUNSET RIVER,"0 SUNSET RIVER, Irvine, CA",33.687521000000004,-117.78772759999998,2
1301794,2013-02-11,2,2013,400 Blk SANTA BARBARA                                                                   ,Vehicle,7,400,SANTA BARBARA,"400 SANTA BARBARA, Irvine, CA",33.6868679,-117.8068784,0
1301784,2013-02-11,2,2013,0 Blk PALERMO                                                                         ,Garage,7,0,PALERMO,"0 PALERMO, Irvine, CA",33.6771713,-117.8238119,2
1301812,2013-02-12,2,2013,5000 Blk SCHOLARSHIP                                                                     ,Vehicle,7,5000,SCHOLARSHIP,"5000 SCHOLARSHIP, Irvine, CA",33.666675700000006,-117.8528054,0
1301884,2013-02-14,2,2013,0 Blk BUCKEYE,Package,7,0,BUCKEYE,"0 BUCKEYE, Irvine, CA",33.7033597,-117.7838148,1
1301904,2013-02-15,2,2013,4500 Blk GREEN TREE LN                                                                   ,Garage,7,4500,GREEN TREE LN,"4500 GREEN TREE LN, Irvine, CA",33.66220870000001,-117.81746480000001,2
1301911,2013-02-15,2,2013,300 Blk GIOTTO                                                                          ,Garage,7,300,GIOTTO,"300 GIOTTO, Irvine, CA",33.675225700000006,-117.83427040000001,2
1301950,2013-02-16,2,2013,0 Blk MEADOW GLN                                                                      ,Vehicle,7,0,MEADOW GLN,"0 MEADOW GLN, Irvine, CA",33.7319495,-117.78264490000001,0
1301987,2013-02-17,2,2013,6400 Blk IRVINE BLVD                                                                     ,Vehicle,7,6400,IRVINE BLVD,"6400 IRVINE BLVD, Irvine, CA",33.6978371,-117.7406795,0
1301979,2013-02-17,2,2013,2200 Blk MARTIN                                                                          ,Vehicle,7,2200,MARTIN,"2200 MARTIN, Irvine, CA",33.6715993,-117.8591156,0
1301983,2013-02-17,2,2013,8000 Blk SCHOLARSHIP                                                                     ,Vehicle,7,8000,SCHOLARSHIP,"8000 SCHOLARSHIP, Irvine, CA",33.665594,-117.852801,0
1301993,2013-02-17,2,2013,1600 Blk ANACAPA                                                                         ,Garage,7,1600,ANACAPA,"1600 ANACAPA, Irvine, CA",33.726599799999995,-117.7812377,2
1302016,2013-02-18,2,2013,3300 Blk PECAN ST                                                                        ,Vehicle,8,3300,PECAN ST,"3300 PECAN ST, Irvine, CA",33.709823,-117.7961246,0
1302088,2013-02-19,2,2013,0 Blk BEARPAW                                                                         ,Vehicle,8,0,BEARPAW,"0 BEARPAW, Irvine, CA",33.6941184,-117.79651899999999,0
1302090,2013-02-19,2,2013,8000 Blk SCHOLARSHIP                                                                     ,Vehicle,8,8000,SCHOLARSHIP,"8000 SCHOLARSHIP, Irvine, CA",33.665594,-117.852801,0
1302102,2013-02-20,2,2013,3500 Blk PECAN ST                                                                        ,Vehicle,8,3500,PECAN ST,"3500 PECAN ST, Irvine, CA",33.7092887,-117.79437560000001,0
1302130,2013-02-20,2,2013,0 Blk MARBLEHEAD,Package,8,0,MARBLEHEAD,"0 MARBLEHEAD, Irvine, CA",33.69913820000001,-117.7558885,1
1302162,2013-02-21,2,2013,4600 Blk ROXBURY DR                                                                      ,Garage,8,4600,ROXBURY DR,"4600 ROXBURY DR, Irvine, CA",33.6939023,-117.7848518,2
1302188,2013-02-21,2,2013,3700 Blk PARKVIEW LN,Package,8,3700,PARKVIEW LN,"3700 PARKVIEW LN, Irvine, CA",33.6699953,-117.8296097,1
1302184,2013-02-21,2,2013,5000 Blk SCHOLARSHIP                                                                     ,Vehicle,8,5000,SCHOLARSHIP,"5000 SCHOLARSHIP, Irvine, CA",33.666675700000006,-117.8528054,0
1302148,2013-02-21,2,2013,1600 Blk ANACAPA                                                                         ,Garage,8,1600,ANACAPA,"1600 ANACAPA, Irvine, CA",33.726599799999995,-117.7812377,2
1302305,2013-02-24,2,2013,0 Blk CLAY                                                                            ,Vehicle,8,0,CLAY,"0 CLAY, Irvine, CA",33.705912899999994,-117.76692479999998,0
1302313,2013-02-24,2,2013,0 Blk TAROCCO                                                                         ,Vehicle,8,0,TAROCCO,"0 TAROCCO, Irvine, CA",33.6738984,-117.77463840000001,0
1302312,2013-02-24,2,2013,100 Blk TAROCCO                                                                         ,Vehicle,8,100,TAROCCO,"100 TAROCCO, Irvine, CA",33.6748155,-117.7737493,0
1302314,2013-02-24,2,2013,0 Blk TAROCCO                                                                         ,Vehicle,8,0,TAROCCO,"0 TAROCCO, Irvine, CA",33.6738984,-117.77463840000001,0
1302329,2013-02-24,2,2013,0 Blk MIRROR LAKE                                                                     ,Garage,8,0,MIRROR LAKE,"0 MIRROR LAKE, Irvine, CA",33.6964909,-117.7926696,2
1302309,2013-02-24,2,2013,0 Blk CLAY                                                                            ,Vehicle,8,0,CLAY,"0 CLAY, Irvine, CA",33.705912899999994,-117.76692479999998,0
1302321,2013-02-24,2,2013,2700 Blk KELVIN AVE                                                                      ,Vehicle,8,2700,KELVIN AVE,"2700 KELVIN AVE, Irvine, CA",33.684140500000005,-117.839156,0
1302297,2013-02-24,2,2013,300 Blk DEERFIELD                                                                       ,Vehicle,8,300,DEERFIELD,"300 DEERFIELD, Irvine, CA",33.698778600000004,-117.79854080000001,0
1302364,2013-02-25,2,2013,0 Blk JULIAN                                                                          ,Vehicle,9,0,JULIAN,"0 JULIAN, Irvine, CA",33.7192957,-117.775472,0
1302337,2013-02-25,2,2013,0 Blk PACIFIC CREST                                                                   ,Vehicle,9,0,PACIFIC CREST,"0 PACIFIC CREST, Irvine, CA",33.7218289,-117.77703770000001,0
1302351,2013-02-25,2,2013,3900 Blk PARKVIEW LN                                                                     ,Vehicle,9,3900,PARKVIEW LN,"3900 PARKVIEW LN, Irvine, CA",33.667206,-117.8270902,0
1302348,2013-02-25,2,2013,0 Blk FILARE                                                                          ,Vehicle,9,0,FILARE,"0 FILARE, Irvine, CA",33.7165511,-117.77399199999999,0
1302334,2013-02-25,2,2013,0 Blk ALASSIO                                                                         ,Vehicle,9,0,ALASSIO,"0 ALASSIO, Irvine, CA",33.719749900000004,-117.77085509999999,0
1302349,2013-02-25,2,2013,0 Blk VERCELLI                                                                        ,Vehicle,9,0,VERCELLI,"0 VERCELLI, Irvine, CA",33.718560499999995,-117.7714631,0
1302439,2013-02-26,2,2013,14200 Blk CULVER DR                                                                       ,Vehicle,9,14200,CULVER DR,"14200 CULVER DR, Irvine, CA",33.7073521,-117.7834726,0
1302444,2013-02-26,2,2013,0 Blk SHERIDAN                                                                        ,Vehicle,9,0,SHERIDAN,"0 SHERIDAN, Irvine, CA",33.70889329999999,-117.76858259999999,0
1302441,2013-02-26,2,2013,0 Blk SHERIDAN                                                                        ,Vehicle,9,0,SHERIDAN,"0 SHERIDAN, Irvine, CA",33.70889329999999,-117.76858259999999,0
1302464,2013-02-27,2,2013,0 Blk TECHNOLOGY DR W                                                                 ,Vehicle,9,0,TECHNOLOGY DR W,"0 TECHNOLOGY DR W, Irvine, CA",33.658596100000004,-117.7421737,0
1302490,2013-02-27,2,2013,2500 Blk ANACAPA                                                                         ,Garage,9,2500,ANACAPA,"2500 ANACAPA, Irvine, CA",33.7255059,-117.7823241,2
1302466,2013-02-27,2,2013,0 Blk SORENSON                                                                        ,Vehicle,9,0,SORENSON,"0 SORENSON, Irvine, CA",33.7327484,-117.77827099999999,0
1302551,2013-02-28,2,2013,3600 Blk HAMILTON ST,Package,9,3600,HAMILTON ST,"3600 HAMILTON ST, Irvine, CA",33.674582799999996,-117.8262705,1
1302526,2013-02-28,2,2013,900 Blk LAS PALMAS                                                                      ,Garage,9,900,LAS PALMAS,"900 LAS PALMAS, Irvine, CA",33.724605600000004,-117.7860502,2
1302609,2013-03-01,3,2013,14700 Blk COMET ST                                                                        ,Vehicle,9,14700,COMET ST,"14700 COMET ST, Irvine, CA",33.6933312,-117.7766152,0
1302578,2013-03-01,3,2013,4900 Blk YEARLING AVE                                                                    ,Vehicle,9,4900,YEARLING AVE,"4900 YEARLING AVE, Irvine, CA",33.6905925,-117.7796798,0
1302567,2013-03-01,3,2013,14700 Blk DAHLQUIST RD                                                                    ,Vehicle,9,14700,DAHLQUIST RD,"14700 DAHLQUIST RD, Irvine, CA",33.6907222,-117.774534,0
1302565,2013-03-01,3,2013,14800 Blk DAHLQUIST RD                                                                    ,Vehicle,9,14800,DAHLQUIST RD,"14800 DAHLQUIST RD, Irvine, CA",33.690167100000004,-117.77470109999999,0
1302562,2013-03-01,3,2013,5100 Blk DOANOKE AVE                                                                     ,Vehicle,9,5100,DOANOKE AVE,"5100 DOANOKE AVE, Irvine, CA",33.6914117,-117.77594440000001,0
1302599,2013-03-01,3,2013,18000 Blk SKY PARK BLVD                                                                   ,Vehicle,9,18000,SKY PARK BLVD,"18000 SKY PARK BLVD, Irvine, CA",33.6886946,-117.8586014,0
1302603,2013-03-01,3,2013,100 Blk ORANGE BLOSSOM                                                                  ,Vehicle,9,100,ORANGE BLOSSOM,"100 ORANGE BLOSSOM, Irvine, CA",33.6715487,-117.77430859999998,0
1302564,2013-03-01,3,2013,0 Blk DEWEY                                                                           ,Vehicle,9,0,DEWEY,"0 DEWEY, Irvine, CA",33.707238700000005,-117.76759209999999,0
1302568,2013-03-01,3,2013,5000 Blk YEARLING AVE                                                                    ,Vehicle,9,5000,YEARLING AVE,"5000 YEARLING AVE, Irvine, CA",33.6901177,-117.77942220000001,0
1302563,2013-03-01,3,2013,5000 Blk DOANOKE AVE                                                                     ,Vehicle,9,5000,DOANOKE AVE,"5000 DOANOKE AVE, Irvine, CA",33.692339600000004,-117.77727620000002,0
1302571,2013-03-01,3,2013,5100 Blk YEARLING AVE                                                                    ,Vehicle,9,5100,YEARLING AVE,"5100 YEARLING AVE, Irvine, CA",33.6891915,-117.7780922,0
1302593,2013-03-01,3,2013,17600 Blk ARMSTRONG AVE                                                                   ,Vehicle,9,17600,ARMSTRONG AVE,"17600 ARMSTRONG AVE, Irvine, CA",33.689378600000005,-117.8495067,0
1302644,2013-03-02,3,2013,3900 Blk PARKVIEW LN                                                                     ,Vehicle,9,3900,PARKVIEW LN,"3900 PARKVIEW LN, Irvine, CA",33.667206,-117.8270902,0
1302685,2013-03-03,3,2013,700 Blk LAS PALMAS                                                                      ,Garage,9,700,LAS PALMAS,"700 LAS PALMAS, Irvine, CA",33.726122499999995,-117.7847041,2
1302676,2013-03-03,3,2013,400 Blk LAS PALMAS                                                                      ,Garage,9,400,LAS PALMAS,"400 LAS PALMAS, Irvine, CA",33.7241619,-117.7842179,2
1302677,2013-03-03,3,2013,400 Blk LAS PALMAS                                                                      ,Garage,9,400,LAS PALMAS,"400 LAS PALMAS, Irvine, CA",33.7241619,-117.7842179,2
1302700,2013-03-04,3,2013,100 Blk ROADRUNNER                                                                      ,Vehicle,10,100,ROADRUNNER,"100 ROADRUNNER, Irvine, CA",33.6260985,-117.8277618,0
1302703,2013-03-04,3,2013,900 Blk LAS PALMAS                                                                      ,Garage,10,900,LAS PALMAS,"900 LAS PALMAS, Irvine, CA",33.724605600000004,-117.7860502,2
1302758,2013-03-05,3,2013,0 Blk RAINBOW FALLS                                                                   ,Vehicle,10,0,RAINBOW FALLS,"0 RAINBOW FALLS, Irvine, CA",33.6482206,-117.81613,0
1302739,2013-03-05,3,2013,0 Blk BUTLER ST                                                                       ,Vehicle,10,0,BUTLER ST,"0 BUTLER ST, Irvine, CA",33.6639302,-117.8235659,0
1302759,2013-03-05,3,2013,3900 Blk PARKVIEW LN                                                                     ,Vehicle,10,3900,PARKVIEW LN,"3900 PARKVIEW LN, Irvine, CA",33.667206,-117.8270902,0
1302796,2013-03-06,3,2013,700 Blk LAS PALMAS                                                                      ,Garage,10,700,LAS PALMAS,"700 LAS PALMAS, Irvine, CA",33.726122499999995,-117.7847041,2
1302840,2013-03-06,3,2013,0 Blk RAINBOW LAKE,Package,10,0,RAINBOW LAKE,"0 RAINBOW LAKE, Irvine, CA",33.6683853,-117.8028774,1
1302875,2013-03-07,3,2013,500 Blk LAS PALMAS                                                                      ,Garage,10,500,LAS PALMAS,"500 LAS PALMAS, Irvine, CA",33.7250472,-117.784231,2
1302915,2013-03-07,3,2013,0 Blk EDENBROOK                                                                       ,Garage,10,0,EDENBROOK,"0 EDENBROOK, Irvine, CA",33.723754,-117.75808880000001,2
1302958,2013-03-08,3,2013,100 Blk MARKETVIEW                                                                      ,Vehicle,10,100,MARKETVIEW,"100 MARKETVIEW, Irvine, CA",33.7284933,-117.7806483,0
1302937,2013-03-08,3,2013,300 Blk MARKETVIEW                                                                      ,Vehicle,10,300,MARKETVIEW,"300 MARKETVIEW, Irvine, CA",33.72837910000001,-117.77932240000001,0
1302982,2013-03-09,3,2013,15700 Blk ROCKFIELD BLVD                                                                  ,Vehicle,10,15700,ROCKFIELD BLVD,"15700 ROCKFIELD BLVD, Irvine, CA",33.633396600000005,-117.7202477,0
1303019,2013-03-10,3,2013,13700 Blk TYPEE WAY                                                                       ,Vehicle,10,13700,TYPEE WAY,"13700 TYPEE WAY, Irvine, CA",33.711876600000004,-117.77611100000001,0
1303066,2013-03-11,3,2013,0 Blk PARKER                                                                          ,Vehicle,11,0,PARKER,"0 PARKER, Irvine, CA",33.65459620000001,-117.7101041,0
1303063,2013-03-11,3,2013,0 Blk LAKE                                                                            ,Vehicle,11,0,LAKE,"0 LAKE, Irvine, CA",33.777143,-117.71827720000002,0
1303064,2013-03-11,3,2013,200 Blk SONOMA AISLE                                                                    ,Garage,11,200,SONOMA AISLE,"200 SONOMA AISLE, Irvine, CA",33.6676541,-117.7899405,2
1303114,2013-03-12,3,2013,0 Blk SHADY LN                                                                        ,Vehicle,11,0,SHADY LN,"0 SHADY LN, Irvine, CA",33.6274349,-117.8254455,0
1303127,2013-03-12,3,2013,0 Blk CORNWALLIS                                                                      ,Vehicle,11,0,CORNWALLIS,"0 CORNWALLIS, Irvine, CA",33.706945899999994,-117.7600621,0
1303102,2013-03-12,3,2013,800 Blk LAS PALMAS                                                                      ,Garage,11,800,LAS PALMAS,"800 LAS PALMAS, Irvine, CA",33.724779,-117.7851864,2
